text,true_label,pred_label,model,confidence,latency_ms
addition to scoring high for originality of plot ,1,1,small,0.999601423740387,28.15799997188151
daughter ,1,1,small,0.9885313510894775,26.309599983505905
final verdict ,1,1,small,0.990913987159729,17.81350001692772
by his lack of self-awareness ,0,0,small,0.9997662901878357,21.58679999411106
pulpy ,0,0,small,0.9932234287261963,17.76439999230206
the simpering soundtrack and editing ,0,0,small,0.9997614026069641,22.92929997202009
its economical ,1,1,small,0.9997935891151428,17.620500060729682
cinematic bon bons ,1,1,small,0.9992282390594482,26.443400071002543
get out ,0,0,small,0.9953752160072327,16.593000036664307
is wrong in its sequel ,0,0,small,0.9995887875556946,27.606600080616772
"fascination , ",1,1,small,0.9982694387435913,18.216900061815977
is cinema ,1,1,small,0.9969239830970764,16.956300009042025
"the gifts of all involved , starting with spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together . ",1,1,small,0.9998612403869629,32.32530003879219
enthrall the whole family ,1,1,small,0.9998249411582947,24.612899986095726
of all ages ,1,1,small,0.9993913173675537,18.791900016367435
"stuffy , full of itself , ",0,0,small,0.9994858503341675,19.062100094743073
hold onto what 's left of his passe ' chopsocky glory ,0,0,small,0.9991335272789001,25.588199961930513
be underestimated ,0,0,small,0.759972870349884,26.035099988803267
honest insight ,1,1,small,0.9998503923416138,16.953699989244342
awarded mythic status in contemporary culture ,1,1,small,0.999788224697113,25.073500000871718
", the film , directed by joel zwick , is heartfelt and hilarious in ways you ca n't fake . ",1,1,small,0.9998853206634521,29.626799980178475
is honestly affecting ,1,1,small,0.999853253364563,20.307300030253828
more watchable ,1,1,small,0.9997103810310364,18.800299963913858
does not deserve to go down with a ship as leaky as this ,0,0,small,0.9994183778762817,29.544500051997602
"'s a lovely , sad dance highlighted by kwan 's unique directing style ",1,1,small,0.9998700618743896,25.652099982835352
"much a home video , and so devoid of artifice and purpose that it appears not to have been edited at all . ",0,0,small,0.999789297580719,27.65389997512102
bristles with passion and energy ,1,1,small,0.9997931122779846,24.9752999516204
"shallow , noisy and pretentious . ",0,0,small,0.9995424747467041,27.08659996278584
a banal spiritual quest ,0,0,small,0.9996466636657715,28.201900073327124
"be seen as hip , winking social commentary ",1,1,small,0.9995891451835632,28.204399975948036
this modern mob music drama ,1,1,small,0.9990665316581726,28.297999990172684
for a reasonably intelligent person to get through the country bears ,0,0,small,0.9853335022926331,24.65410006698221
nothing but one relentlessly depressing situation after another for its entire running time ,0,0,small,0.999717652797699,27.13539998512715
", it uses very little dialogue , making it relatively effortless to read and follow the action at the same time . ",1,1,small,0.9997250437736511,29.66159989591688
a 95-minute commercial ,0,0,small,0.9990710020065308,27.942499960772693
creates a fluid and mesmerizing sequence of images to match the words of nijinsky 's diaries . ,1,1,small,0.9998544454574585,30.0779000390321
"this would have been better than the fiction it has concocted , and ",0,0,small,0.9980042576789856,25.111199938692153
amusing for a good while ,1,1,small,0.9998576641082764,27.643500012345612
the film 's hero is a bore and his innocence soon becomes a questionable kind of inexcusable dumb innocence . ,0,0,small,0.9997068047523499,30.163199990056455
ultimately flawed ,0,0,small,0.9996366500854492,18.425799906253815
"it projects onto the screen -- loud , violent and mindless ",0,0,small,0.9991424083709717,24.910900043323636
real-life persona ,1,1,small,0.9998094439506531,25.98399994894862
letdown ,0,0,small,0.9998037219047546,18.762000021524727
jump-in-your-seat moment ,1,1,small,0.9976104497909546,26.330399909056723
acute expressiveness ,1,1,small,0.9998706579208374,22.046600002795458
is the action as gripping ,1,1,small,0.9997313618659973,27.19309995882213
"are complex and quirky , but entirely believable ",1,1,small,0.9998791217803955,24.497299920767546
"shrewd , powerful act ",1,1,small,0.9990365505218506,22.260400000959635
a definitive counter-cultural document ,1,1,small,0.9997991919517517,25.013100006617606
as well as rank frustration from those in the know about rubbo 's dumbed-down tactics ) ,0,0,small,0.9996834993362427,29.657999984920025
poor casting ,0,0,small,0.9997814297676086,19.502100069075823
`` abandon '' ,0,0,small,0.9996762275695801,27.89699996355921
"particularly balk , who 's finally been given a part worthy of her considerable talents ",1,1,small,0.9997228980064392,28.305299929343164
vacuous ,0,0,small,0.9843398332595825,20.90669993776828
bounces around with limp wrists ,0,0,small,0.9972044825553894,23.545200005173683
"has the thrown-together feel of a summer-camp talent show : hastily written , underrehearsed , arbitrarily plotted ",0,0,small,0.9998143315315247,31.261499971151352
outing with one of france 's most inventive directors ,1,1,small,0.999868631362915,26.143499999307096
even murphy 's expert comic timing and famed charisma ca n't rescue this effort . ,0,0,small,0.99623703956604,26.49389998987317
"this is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight ",0,0,small,0.9996961355209351,33.05050008930266
find it more than capable of rewarding them ,1,1,small,0.9996254444122314,28.279100079089403
a terrible movie that some people ,0,0,small,0.9994413256645203,23.368899943307042
"saturday night live-style parody , '70s blaxploitation films and goofball action comedy ",1,1,small,0.9987302422523499,28.913200017996132
"ignore the reputation , and ignore the film . ",0,0,small,0.9998013377189636,28.923299978487194
"fessenden has nurtured his metaphors at the expense of his narrative , but he does display an original talent . ",1,1,small,0.9985020160675049,31.31380002014339
beneath it ,0,0,small,0.9403138756752014,20.161999971605837
"too goodly , wise and knowing ",1,1,small,0.9997568726539612,24.166300077922642
"however , it 's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome . ",1,1,small,0.9998618364334106,27.885599993169308
"hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress ",0,0,small,0.9995284080505371,40.42009997647256
a chilling tale of one of the great crimes of 20th century france : the murder of two rich women by their servants in 1933 . ,1,1,small,0.9995796084403992,29.27479997742921
the movie is loaded with good intentions ,1,1,small,0.9990890026092529,23.34700000938028
"a caffeinated , sloppy brilliance , ",1,1,small,0.9997000694274902,27.25089993327856
"assured , vital and well wrought , the film is , arguably , the most accomplished work to date from hong kong 's versatile stanley kwan . ",1,1,small,0.9998745918273926,30.905399937182665
smartly and wistfully ,1,1,small,0.9998831748962402,23.626300040632486
has been awarded mythic status in contemporary culture ,1,1,small,0.999717652797699,29.795899987220764
half-assed ,0,0,small,0.9984778761863708,25.778599898330867
never quite ,0,0,small,0.999782383441925,17.345599946565926
gentle jesus ,1,1,small,0.998784601688385,19.576799939386547
"in a way that 's too loud , too goofy and too short of an attention span ",0,0,small,0.9997883439064026,26.584899984300137
warn ,0,0,small,0.9989840388298035,24.51769995968789
is a fine-looking film with a bouncy score and a clutch of lively songs for deft punctuation . ,1,1,small,0.9998852014541626,31.140999984927475
exasperated by a noticeable lack of pace ,0,0,small,0.9998183846473694,21.285199909470975
would do better elsewhere . ,0,0,small,0.9997257590293884,29.271299950778484
joys ,1,1,small,0.9998764991760254,19.497200031764805
well-behaved film ,1,1,small,0.9998472929000854,26.0571000399068
a little too much resonance with real world events ,0,0,small,0.9973019361495972,29.022100032307208
is too crazy to be interesting ,0,0,small,0.9995273351669312,24.201499996706843
"gangster no. 1 is solid , satisfying fare for adults . ",1,1,small,0.9998759031295776,29.090699972584844
nearly every attempt at humor here is doa . ,0,0,small,0.9961439371109009,23.54850003030151
"girls , right down the reality drain ",0,0,small,0.9987180233001709,23.340399959124625
fantasized ,1,1,small,0.9992504715919495,20.375500083900988
"turn in perfectly executed and wonderfully sympathetic characters , who are alternately touching and funny ",1,1,small,0.9998904466629028,27.203199919313192
wasting ,0,0,small,0.9997891783714294,27.72809995803982
a party-hearty teen flick that scalds like acid . ,0,0,small,0.998130738735199,26.124900090508163
a party-hearty teen ,1,1,small,0.9988136291503906,22.845599916763604
whatever terror the heroes of horror movies try to avoid ,0,0,small,0.9990718364715576,22.96899992506951
"one can honestly describe as looking , sounding and simply feeling like no other film in recent history ",1,1,small,0.999291181564331,26.72619989607483
the salton sea works the way a good noir should ,1,1,small,0.9994851350784302,23.199600051157176
is uniquely felt with a sardonic jolt . ,1,1,small,0.9947211742401123,24.574900045990944
", plodding picture ",0,0,small,0.9987083673477173,27.022200054489076
pretty watchable ,1,1,small,0.9998486042022705,20.801300066523254
", the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster . ",0,0,small,0.9995641112327576,30.72969999630004
made me want to pack raw dough in my ears . ,0,0,small,0.9987980127334595,23.16650003194809
great pleasure ,1,1,small,0.9998725652694702,16.664299997501075
jolt you ,1,1,small,0.9994654059410095,19.372799899429083
the central flaw ,0,0,small,0.9997413754463196,20.556700066663325
a captivating drama ,1,1,small,0.999883770942688,24.960000067949295
charismatic rising star jake gyllenhaal ,1,1,small,0.9998383522033691,29.770500026643276
"on digital video , whose tiny camera enables shafer to navigate spaces both large ... and small ... with considerable aplomb ",1,1,small,0.9997323155403137,33.655299921520054
"sad , occasionally horrifying but often inspiring film ",1,1,small,0.9997913241386414,26.152899954468012
goodness ,1,1,small,0.9998478889465332,29.287499957717955
with cute accents performing ages-old slapstick and unfunny tricks ,0,0,small,0.9981415271759033,24.50300008058548
to think about the ways we consume pop culture ,1,1,small,0.9995511174201965,28.231600066646934
it 's no lie -- big fat liar is a real charmer . ,1,1,small,0.9998658895492554,26.8864999525249
the right bands for the playlist and the costuming of the stars ,1,1,small,0.9998170733451843,26.934499968774617
"ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans ",0,0,small,0.9854275584220886,29.577699955552816
", kinky fun ",1,1,small,0.9998879432678223,27.075099991634488
stalking ,0,0,small,0.9981337189674377,26.662399992346764
politically potent ,1,1,small,0.9998722076416016,19.002199987880886
when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over ,0,0,small,0.9996260404586792,29.14610004518181
about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length ,0,0,small,0.9975499510765076,27.504800003953278
it is n't quite one of the worst movies of the year . ,0,0,small,0.9998049139976501,24.480300024151802
irresponsible ,0,0,small,0.9994636178016663,26.10719995573163
fused with solid performances and eerie atmosphere ,1,1,small,0.9998865127563477,20.982000045478344
"there 's nothing exactly wrong here , but there 's not nearly enough that 's right . ",0,0,small,0.9988425970077515,26.557300006970763
mib ii '' succeeds due to its rapid-fire delivery and enough inspired levity that it ca n't be dismissed as mindless . ,1,1,small,0.9998496770858765,33.012300031259656
"godard uses his characters -- if that 's not too glorified a term -- as art things , mouthpieces , visual motifs , blanks . ",0,0,small,0.9992818236351013,32.061000005342066
"it 's at once laughable and compulsively watchable , in its committed dumbness . ",1,1,small,0.9993546605110168,29.275799985043705
irritates and ,0,0,small,0.9997469782829285,25.59490001294762
by a fantastic dual performance from ian holm ,1,1,small,0.999872088432312,26.92199999000877
the best actors there is ,1,1,small,0.9998689889907837,27.909599943086505
collateral damage is trash ,0,0,small,0.99974125623703,26.77849994506687
'll need a stronger stomach than us ,0,0,small,0.9995579123497009,25.487500010058284
that will strike a chord with anyone who 's ever ,1,1,small,0.999714195728302,24.305299972184002
laid-back ,1,1,small,0.999407172203064,21.02410001680255
applying definition to both sides of the man ,1,1,small,0.9935919642448425,26.56230004504323
each one of these people stand out and ,1,1,small,0.9997407793998718,25.840000016614795
minor classic ,1,1,small,0.999484658241272,19.705899991095066
a sobering meditation ,1,1,small,0.9998462200164795,25.379400001838803
instantly forgettable ,0,0,small,0.999779999256134,21.097999997437
proves to be a compelling ,1,1,small,0.9998694658279419,27.944500092417
younger lad ,1,1,small,0.9960982799530029,21.442099940031767
"resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates . ",0,0,small,0.9997839331626892,31.883399933576584
estranged from reality ,0,0,small,0.9991651773452759,20.283799967728555
well established ,1,1,small,0.9998563528060913,21.081999992020428
"teen-driven , toilet-humor codswallop ",0,0,small,0.9988811612129211,35.48389999195933
is this bad on purpose ,0,0,small,0.999774158000946,29.906500014476478
swill ,0,0,small,0.9987232089042664,19.886600086465478
"can not help but love cinema paradiso , whether the original version or new director 's cut . ",1,1,small,0.9994379878044128,29.08980008214712
the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ,0,0,small,0.9936569333076477,27.890800032764673
bad at a fraction the budget ,0,0,small,0.999798595905304,22.17929996550083
deserves a look ,1,1,small,0.9997144341468811,20.07870003581047
a ripping good yarn ,1,1,small,0.9998787641525269,27.799000032246113
may be galled that you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie ,0,0,small,0.9996957778930664,27.16539998073131
combined with the misconceived final 5 ,0,0,small,0.9597642421722412,22.406100062653422
"layered , well-developed characters and ",1,1,small,0.9998786449432373,20.335699897259474
nonjudgmental ,1,1,small,0.9991158843040466,27.590300072915852
"another week , another gross-out college comedy -- ugh . ",0,0,small,0.9996402263641357,27.847799938172102
pitch-perfect holden ,1,1,small,0.9998582601547241,25.48640000168234
eight legged freaks falls flat as a spoof . ,0,0,small,0.9997987151145935,22.902099997736514
tendentious intervention ,0,0,small,0.9840646386146545,25.789699982851744
the movie 's progression into rambling incoherence ,0,0,small,0.9991552829742432,22.914000088348985
some of the worst dialogue ,0,0,small,0.999821126461029,28.83329999167472
essentially a collection of bits -- and they 're all naughty . ,1,1,small,0.9986629486083984,29.273899970576167
even bother to rent this on video ,0,0,small,0.9965673685073853,20.744599984027445
"are appealing enough to probably have a good shot at a hollywood career , if they want one ",1,1,small,0.9997542500495911,33.37070008274168
rises to its clever what-if concept . ,1,1,small,0.999817430973053,29.389500035904348
largest-ever historical canvas ,1,1,small,0.9997194409370422,37.94850001577288
an uplifting ,1,1,small,0.9998706579208374,25.30409989412874
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it did n't try to . ,1,1,small,0.998909592628479,41.56919999513775
"in addition to gluing you to the edge of your seat , changing lanes is also a film of freshness , imagination and insight . ",1,1,small,0.9998403787612915,39.683999959379435
( the kid 's ) just too bratty for sympathy ,0,0,small,0.9997394680976868,31.883299932815135
"an ungainly movie , ill-fitting ",0,0,small,0.9997764229774475,33.58009993098676
with the assassin is structured less as a documentary and more as a found relic ,0,1,small,0.9664748311042786,36.62699996493757
the screenplay never lets us forget that bourne was once an amoral assassin just like the ones who are pursuing him ... there is never really a true `` us '' versus `` them '' ,1,1,small,0.9990090131759644,48.59240003861487
have infused frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own ,1,1,small,0.9998681545257568,36.145900026895106
undercuts ,0,0,small,0.996387243270874,25.622299988754094
"it picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film . ",1,1,small,0.9997896552085876,33.30610005650669
not falling into the hollywood trap and making a vanity project with nothing new to offer ,1,1,small,0.9899457097053528,29.871799983084202
the sentimental cliches ,0,0,small,0.9992052912712097,29.586700024083257
"a wonderful , imaginative script ",1,1,small,0.999887228012085,30.74349998496473
that come full circle to end on a positive ( if tragic ) note ,1,1,small,0.999774158000946,27.564299991354346
"the abiding impression , despite the mild hallucinogenic buzz , is of overwhelming waste -- ",0,0,small,0.9997779726982117,32.666899962350726
", fun , popcorn movies ",1,1,small,0.9998806715011597,30.9465000173077
decay ,0,0,small,0.9997696280479431,30.947200022637844
's definite room for improvement . ,0,0,small,0.999569833278656,29.155299998819828
putting the primitive murderer inside a high-tech space station unleashes a pandora 's box of special effects that run the gamut from cheesy to cheesier to cheesiest . ,0,0,small,0.9983548521995544,41.05100000742823
"survive a screening with little harm done , except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine ",0,0,small,0.8736860156059265,37.78059990145266
"others , more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes , will find morrison 's iconoclastic uses of technology to be liberating . ",1,1,small,0.9993776679039001,42.820699978619814
"'s hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one ",0,0,small,0.9998037219047546,33.1380000570789
once intimate and universal cinema ,1,1,small,0.9990643858909607,33.40870002284646
witty ,1,1,small,0.9998719692230225,31.191699905321002
a fine documentary ,1,1,small,0.9998724460601807,20.975899999029934
stolid remake ,0,0,small,0.9511550068855286,30.545499990694225
does leblanc make one spectacularly ugly-looking broad ,0,0,small,0.9995999932289124,27.741899946704507
any real emotional impact ,0,0,small,0.9864121675491333,26.450300007127225
awfully hard ,0,0,small,0.9996005892753601,18.802299979142845
narrative banality ,0,0,small,0.9996076226234436,25.852799997664988
"this quiet , introspective and entertaining independent ",1,1,small,0.9998729228973389,24.905400001443923
long and relentlessly saccharine film ,0,0,small,0.9987773299217224,27.821199968457222
an unseemly pleasure ,1,1,small,0.9996974468231201,24.285900057293475
an extremely unpleasant film . ,0,0,small,0.9997754693031311,30.32280004117638
reap more rewards ,1,1,small,0.998479425907135,29.50920001603663
the feeling of having been slimed in the name of high art ,0,0,small,0.999337375164032,26.95009997114539
( the cockettes ) provides a window into a subculture hell-bent on expressing itself in every way imaginable . ' ,1,1,small,0.9995337724685669,40.98449996672571
a better lot ,1,1,small,0.9994717240333557,27.4469000287354
playstation cocktail ,0,0,small,0.965989351272583,26.48479992058128
subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film ,0,0,small,0.9984418749809265,38.96200004965067
"while somewhat less than it might have been , the film is a good one , and ",1,1,small,0.9998681545257568,52.102699992246926
choke ,0,0,small,0.9997068047523499,35.41800007224083
"'s muy loco , but no more ridiculous than most of the rest of `` dragonfly ",0,0,small,0.9982897639274597,38.167999940924346
"director carl franklin , so crisp and economical in one false move , ",1,1,small,0.9998272061347961,37.76849992573261
sincerely crafted picture ,1,1,small,0.9998685121536255,33.375300001353025
much baked cardboard ,0,0,small,0.9990511536598206,29.902599984779954
", this loose collection of largely improvised numbers would probably have worked better as a one-hour tv documentary . ",0,0,small,0.9996867179870605,39.830800029449165
"to learn , to grow , ",1,1,small,0.9992377758026123,33.022599993273616
just because a walk to remember is shrewd enough to activate girlish tear ducts does n't mean it 's good enough for our girls . ,0,0,small,0.9996507167816162,37.993400008417666
be ( assayas ' ) homage to the gallic ` tradition of quality ,1,1,small,0.9965552091598511,32.54980000201613
no amount of blood and disintegrating vampire cadavers can obscure this movie 's lack of ideas . ,0,0,small,0.9990803003311157,37.85660001449287
become wearisome ,0,0,small,0.9983044862747192,35.444799927063286
stirs us ,1,1,small,0.9993042945861816,24.134799954481423
a helping hand ,1,1,small,0.9984083771705627,24.430699995718896
less of a trifle if ms. sugarman followed through on her defiance of the saccharine ,0,0,small,0.9869866967201233,28.315600007772446
a limp eddie murphy vehicle that even he seems embarrassed to be part of . ,0,0,small,0.9995386600494385,27.023699949495494
one of those exceedingly rare films in which the talk alone is enough to keep us involved . ,1,1,small,0.9997768998146057,31.072800047695637
hmmm ,0,0,small,0.9940614104270935,19.6382999420166
equal amounts of beautiful movement and inside information . ,1,1,small,0.999885082244873,29.375300044193864
it labors as storytelling . ,0,0,small,0.9994681477546692,26.06170007493347
is worse : ,0,0,small,0.9997959733009338,20.79750003758818
"it 's never laugh-out-loud funny , but it is frequently amusing . ",1,1,small,0.9987385869026184,27.73590001743287
the film never finds its tone and several scenes run too long . ,0,0,small,0.9997373223304749,27.72670006379485
the story 's pathetic and ,0,0,small,0.9998167157173157,22.224499960429966
"is overlong and not well-acted , but credit writer-producer-director ",0,0,small,0.9997918009757996,25.817800080403686
suits the script ,1,1,small,0.999737560749054,20.28589998371899
", the french-produced `` read my lips '' is a movie that understands characters must come first . ",1,1,small,0.9997778534889221,28.08229997754097
the heart and ,1,1,small,0.999795138835907,19.429099978879094
needless ,0,0,small,0.999795138835907,19.427400082349777
its sheer dynamism is infectious . ,1,1,small,0.9998422861099243,26.633599889464676
overladen ,0,0,small,0.9996384382247925,19.20139999128878
to send your regrets ,0,0,small,0.9987229704856873,26.42449992708862
intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix ,0,0,small,0.9997797608375549,29.321299982257187
they 're treading water at best in this forgettable effort ,0,0,small,0.9988229870796204,25.916700018569827
fun-loving ,1,1,small,0.9998804330825806,20.32930008135736
soliloquies about nothing delivered by the former mr. drew barrymore ,0,0,small,0.998916745185852,26.77209989633411
bad enough ,0,0,small,0.9996942281723022,18.291700049303472
"a hard look at one man 's occupational angst and its subsequent reinvention , a terrifying study of bourgeois desperation worthy of claude chabrol . ",1,1,small,0.9893102645874023,32.6786000514403
spirit-crushing ennui ,0,0,small,0.9992897510528564,21.853999933227897
your brain and your secret agent decoder ring at the door ,0,0,small,0.9889352917671204,30.44100000988692
"judd 's characters ought to pick up the durable best seller smart women , foolish choices for advice . ",0,0,small,0.9996349811553955,35.98990000318736
three-hour endurance test ,0,0,small,0.9977564215660095,34.32420000899583
mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls . ,1,1,small,0.9996045231819153,35.80169996712357
fourth-rate ,0,0,small,0.9989610910415649,23.90710008330643
"feels homogenized and a bit contrived , ",0,0,small,0.9996886253356934,28.613700065761805
"approached the usher and said that if she had to sit through it again , she should ask for a raise ",0,0,small,0.9973600506782532,30.24700004607439
very capable ,1,1,small,0.9998544454574585,18.513499991968274
"it ends up being neither , and fails at both endeavors . ",0,0,small,0.9997369647026062,25.318500003777444
"try this obscenely bad dark comedy , so crass that it makes edward burns ' sidewalks of new york look like oscar wilde ",0,0,small,0.9997574687004089,28.43940001912415
that stinks so badly of hard-sell image-mongering you ,0,0,small,0.9997915625572205,25.18119988963008
"scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf ",1,1,small,0.9997968077659607,29.35779991094023
melancholic ,0,0,small,0.99607914686203,26.232600095681846
' it also rocks . ,1,1,small,0.9998648166656494,27.93139999266714
"of marivaux 's rhythms , and mira sorvino 's limitations as a classical actress ",0,0,small,0.9985585808753967,30.102499993517995
into a black hole of dullness ,0,0,small,0.9997958540916443,24.202700005844235
"are we dealing with dreams , visions or being told what actually happened as if it were the third ending of clue ? ",0,0,small,0.9990562796592712,38.814099971204996
instructive ,1,1,small,0.9992378950119019,23.181399912573397
amazing ,1,1,small,0.999875545501709,28.523099957965314
"the script boasts some tart tv-insider humor , but the film has not a trace of humanity or empathy ",0,0,small,0.9996292591094971,34.747199970297515
critics have come to term an `` ambitious failure ,0,0,small,0.9997766613960266,27.588299941271544
her real-life persona is so charmless and vacant ,0,0,small,0.9997908473014832,27.316799969412386
"cannon 's confidence and laid-back good spirits are , with the drumming routines , among the film 's saving graces . ",1,1,small,0.9998763799667358,34.633500035852194
"the chateau has one very funny joke and a few other decent ones , but all it amounts to is a mildly funny , sometimes tedious , ultimately insignificant film . ",0,0,small,0.999646782875061,35.862899967469275
quite touching ,1,1,small,0.9998792409896851,20.324400044046342
the wobbly premise work ,0,0,small,0.9973490238189697,25.833799969404936
city by the sea is a gritty police thriller with all the dysfunctional family dynamics one could wish for . ,1,1,small,0.9996954202651978,27.455999981611967
these people mattered ,1,1,small,0.9991244673728943,19.867599941790104
a script that assumes you are n't very bright ,0,0,small,0.999816358089447,24.587800027802587
it is hard not to be especially grateful for freedom after a film like this . ,1,1,small,0.9995617270469666,26.94310003425926
the movie 's charm ,1,1,small,0.9998835325241089,26.764499954879284
mostly martha is mostly unsurprising ,0,0,small,0.9868922829627991,26.68250002898276
be most effective if used as a tool to rally anti-catholic protestors ,0,0,small,0.998454213142395,25.732200010679662
it 's tough to be startled when you 're almost dozing . ,0,0,small,0.9964028596878052,23.793599917553365
targeted to the tiniest segment of an already obscure demographic . ,0,0,small,0.9991580247879028,26.803200016729534
rip-roaring comedy action ,1,1,small,0.9995428323745728,27.521400013938546
work that lacks both a purpose and a strong pulse ,0,0,small,0.9998010993003845,24.778899969533086
"'s not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd . ",0,0,small,0.9998098015785217,29.514400055631995
's touching and tender and proves that even in sorrow you can find humor ,1,1,small,0.999833345413208,34.821600071154535
possible argentine american beauty reeks ,0,0,small,0.9968276619911194,26.112799998372793
the cast is top-notch ,1,1,small,0.9998533725738525,26.272699935361743
'd do well to check this one out because it 's straight up twin peaks action ,1,1,small,0.9996699094772339,29.06930004246533
believing it was just coincidence ,1,1,small,0.9912101030349731,33.34600001107901
recycled ,0,0,small,0.9993755221366882,29.976199963130057
"it 's kind of insulting , both to men and women . ",0,0,small,0.9993500113487244,30.843099928461015
fake backdrops ,0,0,small,0.9997279047966003,28.28819991555065
"it 's a talking head documentary , but a great one . ",1,1,small,0.9996936321258545,32.899599988013506
as a masterfully made one ,1,1,small,0.9998748302459717,30.758699984289706
is its utter sincerity . ,1,1,small,0.9996703863143921,41.204100009053946
the optimism of a group of people who are struggling to give themselves a better lot in life than the ones ,1,1,small,0.999560534954071,42.58840007241815
come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy ,1,1,small,0.9893179535865784,40.85950006265193
as single-minded as john carpenter 's original ,0,0,small,0.9972056746482849,30.146999983116984
to be mesmerised ,1,1,small,0.9996992349624634,29.721400002017617
daft by half ... but supremely good natured ,1,1,small,0.9998149275779724,30.762200010940433
some of the most inventive ,1,1,small,0.9998881816864014,26.434600003995
the numerous scenes ,1,1,small,0.9975317716598511,23.650199989788234
teen-sleaze ,0,0,small,0.9997995495796204,36.35980002582073
"the most ravaging , gut-wrenching , frightening war scenes since `` saving private ryan '' ",1,1,small,0.9993071556091309,42.389499954879284
it is spooky and subtly in love with myth ,1,1,small,0.9997914433479309,34.80190003756434
funniest american comedy ,1,1,small,0.9998652935028076,44.817699934355915
pure craft ,1,1,small,0.9998284578323364,35.981800057925284
painful and ,0,0,small,0.9997034668922424,27.13699999731034
enjoys ,1,1,small,0.9998549222946167,38.09019993059337
is never dull ,1,1,small,0.9995691180229187,28.491900069639087
are both overplayed and exaggerated ,0,0,small,0.9984390139579773,31.52129997033626
is as visceral as a gut punch ,1,1,small,0.9951502680778503,36.55730001628399
"hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial . ",0,0,small,0.9996998310089111,54.11449994426221
the pool drowned me in boredom . ,0,0,small,0.999580442905426,29.7006000764668
is unusual but unfortunately also irritating . ,0,0,small,0.999431312084198,29.07059993594885
lost in the translation ... another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise ,0,0,small,0.9997934699058533,39.06550002284348
does n't wrap the proceedings up neatly ,0,0,small,0.9995970129966736,36.772900028154254
"'s fun , wispy , wise and surprisingly inoffensive for a film about a teen in love with his stepmom . ",1,1,small,0.9998612403869629,35.27610003948212
lighthearted glow ,1,1,small,0.9998559951782227,22.42089994251728
hip-hop prison thriller of stupefying absurdity ,0,0,small,0.9976838827133179,26.260499958880246
pushes its agenda too forcefully ,0,0,small,0.9995760321617126,30.829600058496
"pure cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance . ",1,1,small,0.9998408555984497,40.99330003373325
its drastic iconography ,1,1,small,0.9990471005439758,30.333200003951788
"love , memory , history ",1,1,small,0.9998781681060791,34.31830008048564
of the people who loved the 1989 paradiso will prefer this new version ,1,1,small,0.9993364214897156,30.134000000543892
"... it is visually ravishing , penetrating , impenetrable . ",1,1,small,0.9994286894798279,35.239199991337955
"could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s ",0,0,small,0.9997476935386658,37.26890007965267
a really strong second effort ,1,1,small,0.9998719692230225,35.58389993850142
rare to see a movie that takes such a speedy swan dive from `` promising '' to `` interesting '' to `` familiar '' before landing squarely on `` stupid '' ,0,0,small,0.9997102618217468,40.87919997982681
the operative word for `` bad company ,0,0,small,0.9997820258140564,34.32400000747293
affirming ' ,1,1,small,0.999841570854187,38.183300057426095
if also somewhat hermetic . ,1,1,small,0.9925945401191711,29.67229997739196
babies are the kiss of death in this bitter italian comedy ,0,0,small,0.9989211559295654,37.081999937072396
"based on three short films and two features , here 's betting her third feature will be something to behold ",1,1,small,0.9993590712547302,38.95880002528429
for industrial-model meat freezers ,0,0,small,0.9943268895149231,29.60509993135929
often lethally dull ,0,0,small,0.9998204112052917,39.43589993286878
