text,true_label,pred_label,chosen_model,confidence,num_models_used,total_latency_ms
it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ' ,1,1,small,0.9998775720596313,1,7.481625000000491
"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",1,1,small,0.9989309906959534,1,9.246333000000106
"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ",1,1,small,0.9998058676719666,1,10.89383400000088
"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ",1,1,small,0.9995774626731873,1,9.03116699999984
it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . ,0,0,small,0.9998050332069397,1,9.16733300000061
"yes , dull . ",0,0,small,0.9879383444786072,1,11.164292000000131
"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . ",0,0,small,0.9996172189712524,1,10.773667000000486
intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ,1,0,small,0.9228360056877136,1,10.361207999999067
"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ",0,0,small,0.9952941536903381,1,9.702375000001595
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",1,1,small,0.9994930028915405,1,12.215708999999464
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ",1,1,small,0.9984164237976074,1,11.380500000001348
the characters are interesting and often very creatively constructed from figure to backstory . ,1,1,small,0.9998019337654114,1,10.973625000000098
so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,0,0,small,0.9997401833534241,1,11.28329199999989
reggio 's continual visual barrage is absorbing as well as thought-provoking . ,1,1,small,0.9998742341995239,1,9.920417000000015
"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . ",0,0,small,0.999290943145752,1,10.146499999999392
you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,1,1,small,0.9986829161643982,1,13.31162500000005
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ",1,1,small,0.999539852142334,1,17.65900000000009
the problem with this film is that it lacks focus . ,0,0,small,0.9997698664665222,1,20.570250000000456
"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film . ",1,1,small,0.9998648166656494,1,17.137292000001025
involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . ,0,0,small,0.9994779229164124,1,13.848582999999692
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ,0,1,small,0.9732143878936768,1,15.392750000000177
a by-the-numbers patient/doctor pic that covers all the usual ground ,0,0,small,0.9543977975845337,1,15.564792000001049
it 's a stunning lyrical work of considerable force and truth . ,1,1,small,0.9998794794082642,1,14.717082999998965
"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ",1,1,small,0.9996960163116455,1,18.51345799999926
funny but perilously slight . ,1,0,large,0.9988899827003479,3,128.39695900000157
cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,1,1,small,0.9996090531349182,1,7.157625000001389
"even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . ",1,1,small,0.9997914433479309,1,8.03900000000013
"dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation . ",1,1,small,0.9998413324356079,1,6.334958000000057
a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ,1,1,small,0.9997696280479431,1,6.164000000001835
the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ,0,0,small,0.9997274279594421,1,7.732415999999631
"( e ) ventually , every idea in this film is flushed down the latrine of heroism . ",0,0,small,0.9977021813392639,1,6.7649169999981495
"a cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore . ",1,1,small,0.9998449087142944,1,8.346165999999045
"it 's dumb , but more importantly , it 's just not scary . ",0,0,small,0.9995794892311096,1,6.247166999997944
detox is ultimately a pointless endeavor . ,0,0,small,0.9998119473457336,1,10.925249999999664
"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ",0,0,small,0.999271810054779,1,7.318708999999757
an exquisitely crafted and acted tale . ,1,1,small,0.9998824596405029,1,10.452083000000556
this is so bad . ,0,0,medium,0.9770878553390503,2,30.751666999996985
"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",0,1,small,0.9973713159561157,1,8.403958999998906
light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . ,1,1,small,0.9293969869613647,1,9.18320799999961
"it 's about following your dreams , no matter what your parents think . ",1,1,medium,0.9650599360466003,2,21.660373999996096
the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . ,0,0,medium,0.9893175959587097,2,20.93579200000306
"anchored by friel and williams 's exceptional performances , the film 's power lies in its complexity . ",1,1,small,0.9998123049736023,1,9.057334000001305
"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ",1,1,small,0.997529923915863,1,8.707499999999868
a sequel that 's much too big for its britches . ,0,0,small,0.9996989965438843,1,9.865042000001267
"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . ",1,0,small,0.9938428401947021,1,7.414250000000067
"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . ",0,0,small,0.9998096823692322,1,10.171832999997577
"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ",0,0,small,0.9976988434791565,1,10.34916699999755
"the film is powerful , accessible and funny . ",1,1,small,0.9998874664306641,1,13.357041000002567
and that 's a big part of why we go to the movies . ,1,1,small,0.9969381093978882,1,10.894874999998194
"crackerjack entertainment -- nonstop romance , music , suspense and action . ",1,1,small,0.9996861219406128,1,12.84712499999685
the minor figures surrounding ( bobby ) ... form a gritty urban mosaic . ,1,1,small,0.9996273517608643,1,14.391665999998082
"a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart . ",1,1,small,0.9998637437820435,1,16.708540999999855
a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ,1,0,large,0.9968512654304504,3,84.69875100000124
"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ",1,1,small,0.9992905855178833,1,15.173499999999507
lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,1,1,small,0.9996827840805054,1,6.413416000000893
villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,0,0,small,0.9996101260185242,1,7.403334000002815
"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ",0,0,medium,0.9827306866645813,2,18.588332999996737
"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . ",1,1,small,0.9996110796928406,1,6.17854099999704
"if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . ",0,0,small,0.9972249269485474,1,5.792832999997444
plays like a volatile and overlong w magazine fashion spread . ,0,0,small,0.9995408058166504,1,5.630332999999155
"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . ",1,1,small,0.9876601099967957,1,5.491124999998931
michael gerbosi 's script is economically packed with telling scenes . ,1,1,small,0.9996582269668579,1,5.830290999998766
moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ,0,1,small,0.9993867874145508,1,5.279832999999456
so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,1,1,small,0.999711811542511,1,6.177458999999885
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ",0,0,small,0.999537467956543,1,6.240625000000222
"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . ",0,0,small,0.9996582269668579,1,5.583833999999399
a romantic comedy enriched by a sharp eye for manners and mores . ,1,1,small,0.9998592138290405,1,5.267916000001094
the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . ,1,1,small,0.9994649291038513,1,6.910375000000357
rare birds has more than enough charm to make it memorable . ,1,1,small,0.9997953772544861,1,5.4787499999982
it 's a bit disappointing that it only manages to be decent instead of dead brilliant . ,0,0,small,0.9993784427642822,1,5.398792000001151
it has all the excitement of eating oatmeal . ,0,0,large,0.999424934387207,3,54.07200000000145
"it haunts , horrifies , startles and fascinates ; it is impossible to look away . ",1,1,small,0.9985213875770569,1,6.148333999998812
"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ",0,0,small,0.9995933175086975,1,7.305875000000128
a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ,1,1,small,0.9998706579208374,1,6.248416999998341
"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . ",0,0,small,0.99934321641922,1,7.0974580000005005
"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ",1,1,small,0.9987462759017944,1,6.796166000000881
"`` mostly martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see . ",1,1,small,0.9996877908706665,1,6.015249999997252
i just loved every minute of this film . ,1,1,small,0.9998762607574463,1,9.622374999999295
"a quiet , pure , elliptical film ",1,1,small,0.9997562766075134,1,8.3693750000009
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . ",0,0,small,0.9997900128364563,1,6.628291999998481
"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ",1,1,small,0.9998428821563721,1,7.080958999999609
"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . ",0,0,small,0.999817430973053,1,6.396500000001026
do not see this film . ,0,1,small,0.9903331398963928,1,9.863292000002133
binoche makes it interesting trying to find out . ,1,1,small,0.9996091723442078,1,9.887291999998382
the most compelling wiseman epic of recent years . ,1,1,small,0.9998741149902344,1,10.713833000000506
there 's no emotional pulse to solaris . ,0,0,small,0.999314546585083,1,10.37195900000043
"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ",0,0,small,0.98982834815979,1,8.51116699999821
"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ",0,1,small,0.9996566772460938,1,7.587707999999083
"from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . ",0,0,small,0.9997683167457581,1,7.452832999998549
"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ",1,0,small,0.9648333191871643,1,9.31283399999927
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . ",0,0,small,0.9983831644058228,1,7.66479199999992
"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . ",0,0,small,0.9974736571311951,1,8.240958000001797
a coarse and stupid gross-out . ,0,0,small,0.9998090863227844,1,10.36179199999765
... nothing scary here except for some awful acting and lame special effects . ,0,0,small,0.9997921586036682,1,8.004709000001498
nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ,0,0,small,0.9992125034332275,1,7.539000000001295
here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,0,0,small,0.9994308352470398,1,9.935792000000276
"so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! ' ",1,1,small,0.999795138835907,1,8.195917000001884
it treats women like idiots . ,0,0,small,0.9883586168289185,1,11.74479200000178
"... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . ",0,0,small,0.9997122883796692,1,13.363334000001004
but it 's too long and too convoluted and it ends in a muddle . ,0,0,small,0.9997071623802185,1,7.893041999999184
one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece . ,1,1,small,0.9998552799224854,1,11.785792000001294
"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ",1,1,small,0.9983769655227661,1,13.209833000001225
"if the first men in black was money , the second is small change . ",0,0,small,0.9972752928733826,1,9.557292000000217
do n't be fooled by the impressive cast list - eye see you is pure junk . ,0,0,small,0.9983021020889282,1,11.81175000000323
"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ",1,0,small,0.9938803911209106,1,14.790166000000937
scorsese does n't give us a character worth giving a damn about . ,0,0,small,0.9997510313987732,1,12.433832999999339
"with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie . ",1,1,small,0.9997584223747253,1,12.137250000002098
the plot convolutions ultimately add up to nothing more than jerking the audience 's chain . ,0,0,small,0.9995219707489014,1,12.036874999999725
there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness . ,1,1,small,0.9998831748962402,1,12.709334000000183
does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,0,0,small,0.9996761083602905,1,12.075833000000813
"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . ",1,1,small,0.9997754693031311,1,12.901417000001913
"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . ",0,0,small,0.9969381093978882,1,15.22275000000306
"one of those energetic surprises , an original that pleases almost everyone who sees it . ",1,1,small,0.9998874664306641,1,12.428707999998068
"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness . ",1,1,small,0.999667763710022,1,13.270708999996828
"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards . ",0,0,small,0.9986740350723267,1,15.00620800000263
the film 's tone and pacing are off almost from the get-go . ,0,0,small,0.9996926784515381,1,12.88170899999841
lovely and poignant . ,1,1,small,0.9949689507484436,1,16.882625000000928
"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ",0,0,small,0.9995643496513367,1,13.12841700000078
"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . ",0,0,small,0.9960464835166931,1,15.241416999998592
"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . ",0,0,small,0.9997960925102234,1,12.483207999999024
"though only 60 minutes long , the film is packed with information and impressions . ",1,1,small,0.9997939467430115,1,13.614958000001565
just not campy enough ,0,0,small,0.9293692708015442,1,16.493042000000457
"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ",0,1,small,0.9889904260635376,1,12.841999999999132
"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . ",0,0,small,0.988889217376709,1,13.278375000002285
"it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull . ",0,0,small,0.9997900128364563,1,12.913916999998776
"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ",0,0,small,0.9941979646682739,1,17.53479100000277
it 's just filler . ,0,0,small,0.9968373775482178,1,18.090000000000828
a hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line . ,0,0,small,0.9974529147148132,1,15.04362500000056
"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . ",0,0,small,0.9997910857200623,1,14.712958000000498
"the humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original . ",0,0,small,0.9997325539588928,1,13.15800000000067
director uwe boll and the actors provide scant reason to care in this crude '70s throwback . ,0,0,small,0.9991353154182434,1,13.609333999998086
"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ",1,1,small,0.9966986775398254,1,15.242541999999304
if your taste runs to ` difficult ' films you absolutely ca n't miss it . ,1,1,small,0.9956886172294617,1,12.534625000000688
"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ",0,0,small,0.999669075012207,1,13.281375000001816
i got a headache watching this meaningless downer . ,0,0,small,0.9997872710227966,1,19.58262500000174
zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight . ,0,0,small,0.9997233748435974,1,15.760958999997854
the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing . ,1,1,small,0.9996761083602905,1,13.13654199999803
"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . ",1,1,small,0.9998294115066528,1,15.955541000000295
"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ",0,0,small,0.9400900602340698,1,15.982499999999789
"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ",0,0,small,0.9953542947769165,1,12.615042000000187
"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ",0,0,small,0.9986529350280762,1,16.182041000000424
"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ",0,0,small,0.999818742275238,1,13.428375000000159
big fat waste of time . ,0,0,small,0.9969394207000732,1,18.44654100000298
"professionally speaking , it 's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller . ",0,0,small,0.9988396763801575,1,16.29458300000053
fancy a real downer ? ,0,0,small,0.996846616268158,1,20.29983399999935
"instead , he shows them the respect they are due . ",1,1,small,0.9995918869972229,1,25.520542000002422
"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ",1,1,small,0.9998769760131836,1,16.06558399999969
vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . ,0,1,small,0.9795754551887512,1,14.01512500000024
puts a human face on a land most westerners are unfamiliar with . ,1,1,small,0.9974356293678284,1,13.445167000000424
makes for a pretty unpleasant viewing experience . ,0,0,small,0.9993359446525574,1,18.046458999997128
ahhhh ... revenge is sweet ! ,1,1,small,0.9979972243309021,1,20.621749999996553
"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . ",1,1,small,0.9991762042045593,1,16.00354199999998
"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ",1,1,small,0.9975911378860474,1,15.539000000000414
like you could n't smell this turkey rotting from miles away . ,0,0,small,0.9893556237220764,1,11.559667000000218
the performances take the movie to a higher level . ,1,1,small,0.9989270567893982,1,20.147958000002575
davis ... is so enamored of her own creation that she ca n't see how insufferable the character is . ,0,1,small,0.9881315231323242,1,12.564375000000183
... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ,1,1,small,0.9886783957481384,1,13.268124999999742
"against all odds in heaven and hell , it creeped me out just fine . ",1,1,small,0.9997125267982483,1,13.253875000000193
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ",0,0,small,0.9991917014122009,1,15.181000000001887
"there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . ",1,1,small,0.9995662569999695,1,15.184208000000865
"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks . ",0,0,medium,0.997413694858551,2,64.12020799999851
"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . ",0,0,small,0.9522455334663391,1,7.059084000001548
an unclassifiably awful study in self - and audience-abuse . ,0,0,small,0.9997268319129944,1,6.796042000001279
the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,0,0,small,0.9921877384185791,1,7.323290999998733
"kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth . ",1,1,small,0.9998080134391785,1,6.5657080000001145
few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,1,1,small,0.9996422529220581,1,6.237750000000375
"it is amusing , and that 's all it needs to be . ",1,1,small,0.9998255372047424,1,5.841707999998391
"challenging , intermittently engrossing and unflaggingly creative . ",1,1,small,0.9994502663612366,1,5.7919159999997305
for the most part stevens glides through on some solid performances and witty dialogue . ,1,1,small,0.9998788833618164,1,6.1036250000015
this flick is about as cool and crowd-pleasing as a documentary can get . ,1,0,small,0.9124590158462524,1,5.714000000001107
nervous breakdowns are not entertaining . ,0,0,small,0.9998044371604919,1,8.24316699999983
"writer-director 's mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres . ",1,1,small,0.9996743202209473,1,6.945749999999862
"excessive , profane , packed with cartoonish violence and comic-strip characters . ",0,0,small,0.9985842704772949,1,5.6737499999997
a taut psychological thriller that does n't waste a moment of its two-hour running time . ,1,1,small,0.9987382292747498,1,5.9701250000010475
burns never really harnesses to full effect the energetic cast . ,0,0,small,0.9994687438011169,1,6.559541000001445
just embarrassment and a vague sense of shame . ,0,0,small,0.9997221827507019,1,8.77758299999698
"still , as a visual treat , the film is almost unsurpassed . ",1,1,small,0.9950997233390808,1,6.729249999999354
"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . ",1,1,small,0.9995723366737366,1,5.564124999999365
or emptying rat traps . ,0,0,small,0.9989414811134338,1,9.242458999999315
"offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends . ",1,1,small,0.9996907711029053,1,6.194208000000145
the piquant story needs more dramatic meat on its bones . ,0,0,small,0.9996744394302368,1,6.777750000001248
my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,1,1,small,0.9997026324272156,1,6.96995799999911
indifferently implausible popcorn programmer of a movie . ,0,0,small,0.999735414981842,1,9.339042000000575
"an important movie , a reminder of the power of film to move us and to make us examine our values . ",1,1,small,0.999866247177124,1,6.8206249999995805
the magic of the film lies not in the mysterious spring but in the richness of its performances . ,1,1,small,0.9998371601104736,1,6.3207090000005905
"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ",0,0,small,0.999616265296936,1,6.729833999997936
"the jabs it employs are short , carefully placed and dead-center . ",1,1,large,0.998770534992218,3,79.22537499999649
"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . ",1,1,small,0.9996129870414734,1,7.255250000000046
"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . ",0,0,small,0.9320178627967834,1,6.053749999999525
"the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . ",0,1,small,0.9996240139007568,1,6.045999999997775
too much of the humor falls flat . ,0,0,small,0.999805748462677,1,7.710124999999124
"further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil . ",1,1,small,0.997564435005188,1,7.370208000001099
the film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . ,0,0,small,0.9997822642326355,1,6.864582999998703
"too slow , too long and too little happens . ",0,0,small,0.9994574189186096,1,9.467666999999125
"due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality . ",0,0,small,0.9995123147964478,1,6.359665999998043
very bad . ,0,1,large,0.9845156669616699,3,82.29066599999868
"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . ",0,0,small,0.9997612833976746,1,6.3793749999980776
a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,0,0,small,0.9997170567512512,1,6.4380419999992
"birthday girl is an amusing joy ride , with some surprisingly violent moments . ",1,1,small,0.9998310804367065,1,5.9641249999984325
"so much facile technique , such cute ideas , so little movie . ",1,0,small,0.9740117192268372,1,6.374540999999567
"expect the same-old , lame-old slasher nonsense , just with different scenery . ",0,0,small,0.9992838501930237,1,5.994000000001165
"a smart , witty follow-up . ",1,1,small,0.9998781681060791,1,7.77025000000009
chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . ,0,0,small,0.9975568056106567,1,6.372625000000909
"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . ",1,1,small,0.9998278617858887,1,7.333917000000412
"it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism . ",0,0,small,0.9993075132369995,1,6.579500000000849
there 's not enough here to justify the almost two hours . ,0,0,small,0.9997205138206482,1,5.948292000002908
"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ",1,1,small,0.9988135099411011,1,6.422916000001777
"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness . ",1,1,small,0.9996380805969238,1,7.995832999998953
"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins . ",1,1,small,0.9989057779312134,1,6.70066600000041
richard gere and diane lane put in fine performances as does french actor oliver martinez . ,1,1,small,0.9997939467430115,1,6.92658399999857
"good film , but very glum . ",1,1,large,0.9910879731178284,3,65.64595900000114
there are plot holes big enough for shamu the killer whale to swim through . ,0,0,small,0.9990180730819702,1,5.922916999999472
"preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment . ",1,1,small,0.999846339225769,1,5.898874999999748
verbinski implements every hack-artist trick to give us the ooky-spookies . ,0,0,small,0.9320517182350159,1,5.407499999996901
two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated . ,1,1,small,0.9996269941329956,1,6.884249999998815
"in all , this is a watchable movie that 's not quite the memorable experience it might have been . ",0,0,small,0.9990735054016113,1,5.67912500000034
"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ",1,0,small,0.9415320158004761,1,6.946082999998993
atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues ,1,1,small,0.9992473125457764,1,5.88691599999791
slick piece of cross-promotion . ,1,1,small,0.9998400211334229,1,7.69250000000099
"well-nigh unendurable ... though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull . ",0,0,small,0.9995924830436707,1,6.287708999998642
"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ",1,1,small,0.9992207288742065,1,5.83170799999877
"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ",1,1,small,0.9995887875556946,1,6.887458000001345
filmmakers who can deftly change moods are treasures and even marvels . ,1,1,small,0.9997778534889221,1,5.93816700000005
"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ",1,1,small,0.9994937181472778,1,6.838084000001743
( a ) shapeless blob of desperate entertainment . ,0,0,small,0.9996752738952637,1,10.256124999997951
"in the end , the movie collapses on its shaky foundation despite the best efforts of director joe carnahan . ",0,0,small,0.9997732043266296,1,7.151125000000036
true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable . ,1,1,medium,0.9776835441589355,2,24.46716700000451
"a study in shades of gray , offering itself up in subtle plot maneuvers ... ",1,1,small,0.9888730645179749,1,5.92829100000003
no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . ,1,0,small,0.9987063407897949,1,6.16766699999971
"more romantic , more emotional and ultimately more satisfying than the teary-eyed original . ",1,1,small,0.9998393058776855,1,5.735791999999407
